,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
361,Omg performing Pablo Songs,11203,617,2019,62585118,11820,0.02,26
362,Go to my IG stories for the best Sunday Service videos ever!!!!! OMG Kenny G is right next to me! Praying he goes up on stage!!!!,4706,240,2019,62585118,4946,0.01,129
363,Sunday Service at the Forum today is going to be soooo good!!!,5710,257,2019,62585118,5967,0.01,62
364,Heading to The White House tonight on Keeping Up #KUWTK https://t.co/w2qMQcQwQ0,9025,655,2019,62585118,9680,0.02,79
365,😂🙏🏼🤯 https://t.co/TdROzNUllR,10149,807,2019,62585118,10956,0.02,28
366,Our group chat is named LIFERS! We spent my birthday weekend in Palm Springs so comfy in our @skims https://t.co/xDoDXghICV,15361,553,2019,62585118,15914,0.03,123
367,🙏🏼 https://t.co/XMAo51Xqb8,3830,190,2019,62585118,4020,0.01,26
368,🙏🏼♥️ https://t.co/5PlVsFnAvr,5362,239,2019,62585118,5601,0.01,28
369,Everyone tune in tonight!!! https://t.co/HospvwyUIp,12041,642,2019,62585118,12683,0.02,51
370,🙏🏼 https://t.co/Ce2Im7dVT1,5430,569,2019,62585118,5999,0.01,26
371,🙏🏼 https://t.co/hMlaKC2Hrh,1764,137,2019,62585118,1901,0.0,26
372,🙏🏼 https://t.co/Yu9OqilGjq,2611,148,2019,62585118,2759,0.0,26
373,Awww love you Harry! https://t.co/ld2ngn7ciT,3407,135,2019,62585118,3542,0.01,44
374,Introducing two NEW shades of @kkwbeauty Body Foundation in Pale and Deep!! Launching on 10.30 at 9AM PST at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/aZXTCEzg6r,1428,83,2019,62585118,1511,0.0,167
375,"The @skims High Waisted Bonded Brief ($78) in Onyx is available now in sizes XXS - XL and comes packaged in our signature neoprene pouch. Shop now at https://t.co/Qsy51S3rtD before it sells out.
Photo: #VanessaBeecroft https://t.co/jI71lN1sFG",1177,66,2019,62585118,1243,0.0,243
376,Glam or Goth this Halloween? Testing out costumes with @picsartstudio. #picsart #picsartpartner https://t.co/ZJHswYX67y https://t.co/6lo6ptThdZ,5478,227,2019,62585118,5705,0.01,143
377,Our strongest Solutionwear™ is now available at https://t.co/Qsy51S3rtD. I’m wearing the @skims High Waisted Bonded Brief ($78) - AVAILABLE NOW as part of the exclusive Contour Bonded collection. Shop now and enjoy free domestic shipping on orders over $75 https://t.co/5bKh2nfCh8,2486,160,2019,62585118,2646,0.0,280
378,Yesssss 🔥🔥🔥 https://t.co/CC6hmzc6Rk,4586,263,2019,62585118,4849,0.01,35
379,I showed him this https://t.co/Tq6KFzrZFS,33567,1061,2019,62585118,34628,0.06,41
380,😂😂😂 https://t.co/1LcTzV2HWM,8425,663,2019,62585118,9088,0.01,27
381,SAME!!!!!! https://t.co/6Me9pZfLqV,90784,10060,2019,62585118,100844,0.16,34
382,Hahaha yesss!!! https://t.co/BbhKCUPdn6,3544,103,2019,62585118,3647,0.01,39
383,Our strongest Solutionwear™ is coming soon!! The @skims Contour Bonded collection offers the highest level of support for super strength smoothing and lifting. Shop the Contour Bonded collection on October 24 at 9AM PST / 12PM EST at https://t.co/Qsy51S3rtD https://t.co/dxprDZfYSs,4990,235,2019,62585118,5225,0.01,281
384,I got amazing gifts from my whole family and Kanye for me the most amazing bags. But he also donated $1 million to my favorite charities that work so hard on prison reform on my behalf from him and the kids. This makes my heart so happy! https://t.co/chNkyPRQGW,105614,5876,2019,62585118,111490,0.18,261
385,My favorite Armenian restaurant Carousel came and catered and then was surprised with a beignet truck and churro stand! https://t.co/LPSJ1Ipk5R,10602,346,2019,62585118,10948,0.02,143
386,Thank you so much for all of the birthday love! I had the best most relaxing birthday ever! Spent the weekend w my amazing friends in Palm Springs and then had a family dinner at my house tonight thrown by my mom and Kanye. https://t.co/MRQWVjCwwc,76035,2749,2019,62585118,78784,0.13,247
387,She looks soooo good!!! https://t.co/LYyuYsXPxC,4901,196,2019,62585118,5097,0.01,47
388,Wow just WOW I love each and every one of you so much!!! https://t.co/jjNrU4TZZM,1767,113,2019,62585118,1880,0.0,80
389,♥️ https://t.co/EFpOak3MT9,6244,202,2019,62585118,6446,0.01,26
390,Love you so much mom!!! https://t.co/UpJJBR6r3k,12170,339,2019,62585118,12509,0.02,47
391,Love you Alice!! https://t.co/4A1H0maM9Q,1826,73,2019,62585118,1899,0.0,40
392,Aww I love this thank you so much!!!! https://t.co/jjNrU4TZZM,1336,81,2019,62585118,1417,0.0,61
393,Celebrate my 39th Birthday with 39% off my @kkwbeauty must-haves! Ends tonight at 11:59PM PST at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/4mAJGireHH,1705,112,2019,62585118,1817,0.0,155
394,"TODAY ONLY: To celebrate my 39th Birthday, all of my essential @skims Underwire Bras are $39! Ends tonight at 11:59pm PST, no code needed. Shop now at https://t.co/Qsy51S3rtD and enjoy free domestic shipping on orders over $75. https://t.co/vJGeEliKxs",1113,62,2019,62585118,1175,0.0,251
395,Love you!!!! https://t.co/colWXUMdWp,1685,69,2019,62585118,1754,0.0,36
396,Celebrate my 39th birthday with 39% off @kkwfragrance sitewide at https://t.co/tbQezJs782! Exclusions apply. Ends tonight at 11:59PM PST #KKWFRAGRANCE https://t.co/odrS3faBmj,1356,111,2019,62585118,1467,0.0,174
397,Celebrate my 39th Birthday with 39% off my @kkwbeauty must-haves! Ends tonight at 11:59PM PST at https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/ZHYpUu5Umb,1031,94,2019,62585118,1125,0.0,155
398,"TODAY ONLY: To celebrate my 39th Birthday, all of my essential @skims Underwire Bras are $39! Ends tonight at 11:59pm PST, no code needed. Shop now at https://t.co/Qsy51S3rtD and enjoy free domestic shipping on orders over $75. https://t.co/IoZxRATamj",1085,93,2019,62585118,1178,0.0,251
399,awww I love this!!! https://t.co/HLemF5dvDC,7661,596,2019,62585118,8257,0.01,43
400,thank you so much!!! https://t.co/gyyrdAQyOq,35586,1474,2019,62585118,37060,0.06,44
401,♥️ https://t.co/pwtJWLpiiI,1528,56,2019,62585118,1584,0.0,26
402,♥️😢 https://t.co/lmazdJuoRm,2046,84,2019,62585118,2130,0.0,27
403,♥️ https://t.co/nBZdkzLaQ8,980,38,2019,62585118,1018,0.0,26
404,Trips are the best memories! ♥️ https://t.co/RzQW1TjwVX,852,45,2019,62585118,897,0.0,55
405,♥️♥️♥️ https://t.co/ETCNDdzktO,761,56,2019,62585118,817,0.0,30
406,Should I screen grab the group chat?! She went off on us. We are driving home from Palm Springs so can’t watch it https://t.co/gVImPGmo07,1372,53,2019,62585118,1425,0.0,137
407,♥️♥️♥️ https://t.co/x50BpCQtmh,621,34,2019,62585118,655,0.0,30
408,Perfection! All of my elementary school friends took time out of their busy schedules away from their kids to chill in Palm Springs and do absolutely nothing!!! Best time! https://t.co/oUwIszHMmU,3094,82,2019,62585118,3176,0.01,195
409,I love Turks &amp; Caicos!!! I’m so sad I missed this trip! I was on maternity leave and couldn’t leave my baby,5497,147,2019,62585118,5644,0.01,111
410,I loved this shoot! https://t.co/NJdCkvdCDs,715,35,2019,62585118,750,0.0,43
411,Who’s watching Keeping Up With The Kardashians? #KUWTK,3890,179,2019,62585118,4069,0.01,54
412,Last day to shop my @kkwbeauty #KKWXWINNIE Collection for 20% off at https://t.co/aIjp1MBlpZ!! What are you getting? ✨ https://t.co/U4th047n73,2348,108,2019,62585118,2456,0.0,142
413,Shop my @kkwbeauty #KKWXWINNIE Collection for 20% off!! Ends TONIGHT at 11:59pm pst at https://t.co/aIjp1MBlpZ https://t.co/oUhIxu17yo,1423,111,2019,62585118,1534,0.0,134
414,Today is the day!!! I’m so excited that @kkwbeauty is now available at all @ultabeauty stores! This is such a dream come true!! #kkwxultabeauty https://t.co/k1KAnsegC9,7033,410,2019,62585118,7443,0.01,167
415,I bought these when I was trying to find the perfect all Leopard Alaia look.            https://t.co/1VF6XpjNDa https://t.co/EGdEY72xwp,2175,107,2019,62585118,2282,0.0,135
416,"Thierry Mugler looks!!!

https://t.co/k2Stjhv5da https://t.co/8bVDK2H8nE",1202,76,2019,62585118,1278,0.0,74
417,Remember this iconic Celine bag?? https://t.co/EQ0iQkaDns https://t.co/Z8tfKysraW,2713,123,2019,62585118,2836,0.0,81
418,I was obsessed with this green Chanel bag! https://t.co/TcaDYxwwTJ https://t.co/JxaH7TqyKp,2639,102,2019,62585118,2741,0.0,90
419,I am selling 4 Hermès Birkins https://t.co/efl9hQUNG9 https://t.co/W9zu8MyHMg,1144,87,2019,62585118,1231,0.0,77
420,https://t.co/j1bjO0YKx9 https://t.co/OQuyGXnWYc,1087,65,2019,62585118,1152,0.0,47
421,https://t.co/TLw4EdH3Yl https://t.co/OiHLDtujjO,765,52,2019,62585118,817,0.0,47
422,My eBay auctions are coming to an end today!!! Don’t miss out! https://t.co/Yi1UfwA0k6,901,54,2019,62585118,955,0.0,86
423,"I’m so excited for @kkwbeauty to launch at all @ultabeauty stores tomorrow, on 10.20!!! I can’t wait for you guys to swatch and find your perfect shades in person #kkwbeauty https://t.co/WzBOyu3PeO",6399,299,2019,62585118,6698,0.01,197
424,♥️ https://t.co/o5jwb00rXJ,17739,560,2019,62585118,18299,0.03,26
425,"Shop my @kkwbeauty #KKWXWINNIE Collection for 20% off!! Ends tomorrow, 10.20 at 11:59pm pst at https://t.co/aIjp1MBlpZ https://t.co/PfnWdLOHxz",2340,96,2019,62585118,2436,0.0,142
426,🙏🏼 https://t.co/cz3Hy291y6,5297,449,2019,62585118,5746,0.01,26
427,"PLEASE @GovAbbott How can you execute a man when since his trial, substantial evidence that would exonerate Rodney Reed has come forward and even implicates the other person of interest. I URGE YOU TO DO THE RIGHT THING.",8751,1761,2019,62585118,10512,0.02,220
428,"After watching the movie I opened up my computer &amp; opened up my email about a case I had recently been investigating, @FreeRodneyReed. I have been hearing about him and his story for the last week. On Nov. 20, Texas will execute Rodney Reed. I believe he is innocent.",4606,753,2019,62585118,5359,0.01,271
429,"I just saw the movie Just Mercy, the film about Bryan Stevenson's book starring Jamie Foxx &amp; Michael B Jordan. wow I cried!!! I know it doesn't come out until January but you all have to see this!!! It's a true glimpse into the injustice that still happens today.",12231,618,2019,62585118,12849,0.02,267
430,💕 https://t.co/LA18G6AlcU,2375,96,2019,62585118,2471,0.0,25
431,"My @kkwbeauty Best of Nude, Pink and Red Lipstick Sets are RESTOCKED!!! Shop them at https://t.co/aIjp1MBlpZ 🖤 https://t.co/qy5fM01v9w",2009,122,2019,62585118,2131,0.0,134
432,"My @kkwbeauty #KKWXWINNIE Collection is 20% off this weekend only!! Shop it today at https://t.co/aIjp1MBlpZ ✨ Ends Sunday, 10.20 at 11:59pm pst https://t.co/Wy6x6FzK7H",2238,104,2019,62585118,2342,0.0,168
433,OBSESSED https://t.co/etIR7Xu5wf,11945,948,2019,62585118,12893,0.02,32
434,😂😂😂 https://t.co/NBecEFx8c4,467483,62879,2019,62585118,530362,0.85,27
435,"Oklahoma Pardon &amp; Parole Board

2915 N. Classen, Suite 405,
Oklahoma City, OK 73106
405-521-6600 (press 0) / 405-522-9227
Boardmembers@ppb.ok.gov
The Pardon &amp; Parole Board Members are:
C. Allen McCall, 
Larry Morris 
Adam Luck
Kelly Doyle
Robert Gilliland, J.D.",1856,319,2019,62585118,2175,0.0,280
436,"Governor Kevin Stitt
The Office of Governor Kevin Stitt
Oklahoma State Capitol 
2300 N. Lincoln Blvd., Room 212
Oklahoma City, OK 73105
405-521-2342
https://t.co/1wHtwyxO6X",1345,278,2019,62585118,1623,0.0,178
437,"I noticed lots of people are asking what they can do to help in the Julius Jones case. You can send letters to the Pardon &amp; Parole Board, and the Governor.",4466,382,2019,62585118,4848,0.01,159
438,"There is an amzing documentary that @violadavis did that featured the Julius Jones’ case called The Last Defense. I believe in his innocence, let’s correct his wrongful conviction @GovStitt",2728,403,2019,62585118,3131,0.01,189
439,Yesterday Oklahoma death-row prisoner #JuliusJones asked the Pardon &amp; Parole Board for clemency.  Please help by asking the Board and @GovStitt to give careful and thoughtful consideration to his petition. @justice4julius Learn more at https://t.co/Q5IzUCghZu,1390,467,2019,62585118,1857,0.0,263
440,What an amazing launch we had yesterday with our @skims cotton collection. I know a lot is sold out but we still have some left. In this picture I’m wearing the cotton ribbed boxer and tank. I live in this! https://t.co/h087HSW2ek https://t.co/0u3VlnOALa,4225,172,2019,62585118,4397,0.01,254
441,Chicago in Armenia 🇦🇲 ✨ https://t.co/M8lYThr2cC,89584,4068,2019,62585118,93652,0.15,47
442,Obsessed with these color tones. I’m wearing the color Mineral here. The fabric is really stretchy and I love wearing these tanks with jeans and sweats too! Available now at https://t.co/qc7FuvGMzo https://t.co/KOBJrnjg8f,6706,275,2019,62585118,6981,0.01,221
443,I’m wearing the @skims Cotton Rib Tank ($34) and the Cotton Rib Brief ($28) in Mineral. Shop the Cotton Collection now at https://t.co/Qsy51S3rtD and receive free domestic shipping on orders over $75! https://t.co/Z8ZETixEAl,2830,138,2019,62585118,2968,0.0,224
444,The @skims Cotton Collection is now available at https://t.co/Qsy51S3rtD. Shop now before it sells out and receive free domestic shipping on orders over $75. https://t.co/wdDtRdZmHq,2849,153,2019,62585118,3002,0.0,181
445,"I am so excited to announce that the @skims Cotton Collection is now available at https://t.co/Qsy51S3rtD! I’m wearing the Cotton T-Shirt and Cotton Rib Thermal Legging in Soot, made with ultra soft and breathable cotton. Shop the Cotton Collection now at https://t.co/Qsy51S3rtD https://t.co/CoGJb6wXqD",2718,142,2019,62585118,2860,0.0,303
446,Thank you so much! https://t.co/bZ5FHzfCQF,1640,76,2019,62585118,1716,0.0,42
447,👏🏼 @cut_50 https://t.co/t8q3flUGVv,984,57,2019,62585118,1041,0.0,34
448,👏🏼👏🏼👏🏼 https://t.co/n3erkcwD01,2254,83,2019,62585118,2337,0.0,30
449,The @skims Cotton Collection launches TOMORROW at 9AM PST / 12PM EST only at https://t.co/Qsy51S3rtD. Join the waitlist now to be the first to shop the Cotton Collection before it sells out. https://t.co/ByP8f97Wd3,2128,90,2019,62585118,2218,0.0,214
450,👏🏼👏🏼👏🏼 https://t.co/dMVcnNMiMQ,4533,217,2019,62585118,4750,0.01,30
451,Visiting the Armenian Genocide Museum was extremely emotional. I can’t believe with all of the photos from the massacres and published literature during this time that people still try to deny this ever happened. We will never forget that 1.5 million Armenians were murdered. 🇦🇲 https://t.co/DqRFuCTL6A,8437,683,2019,62585118,9120,0.01,302
452,Visiting the Armenian Genocide Museum was extremely emotional. I can’t believe with all of the photos from the massacres and published literature during this time that people still try to deny this ever happened. We will never forget that 1.5 million Armenians were murdered. 🇦🇲 https://t.co/zrA0kvTvGH,17635,1312,2019,62585118,18947,0.03,302
453,"My new @kkwbeauty Holiday 2019 Lip Trio!! Featuring Nude 3 Crème Lipstick, 90’s Style Matte Lipstick and Ultralight Beams Gloss in Rose Gold. Coming exclusively to @ultabeauty stores on October 20th #KKWBEAUTY https://t.co/aBImzlz5rM",1412,94,2019,62585118,1506,0.0,233
454,"Mercedes wears the @skims Cotton Plunge Bralette ($36) and the Cotton Rib Boxer ($32) in Mineral, part of the exclusive Cotton Collection launching TOMORROW at 9AM PST / 12PM EST. Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/AqNSUSSHB5",2166,85,2019,62585118,2251,0.0,277
455,My new @kkwbeauty limited edition Crème Lipstick &amp; Highlight Set!!Available exclusively at all @ultabeauty stores on October 20 #KKWBEAUTY https://t.co/8SrgbtXOfO,1448,82,2019,62585118,1530,0.0,166
456,Damn Lakeisha!!!!! Tasha did you wrong. I really feel for Tommy 💔 @lala I love you!!!!,12814,1452,2019,62585118,14266,0.02,86
457,My first tweet lol #TrueHollywoodStory https://t.co/uySqSCS55Q,17526,777,2019,62585118,18303,0.03,62
458,I remember the day I signed up for Twitter! So crazy looking back. #TrueHollywoodStory https://t.co/u7gygXIp8E,928,65,2019,62585118,993,0.0,110
459,"No greater motivation than someone telling you you can’t achieve something. Never let anyone tell you who you are, and what you are capable of. #TrueHollywoodStory https://t.co/tul52Awk5p",4942,629,2019,62585118,5571,0.01,187
460,Yes!! #TrueHollywoodStory https://t.co/2dz3hKZi8D,838,38,2019,62585118,876,0.0,49
461,Starts in 5 mins! Right after Keeping Up! https://t.co/NkD7IpLaGs,1122,79,2019,62585118,1201,0.0,65
462,I love sharing everything from behind the scenes with you guys. So much work and preparation goes into these moments! #KUWTK https://t.co/EWAwb6I5x4,1019,64,2019,62585118,1083,0.0,148
463,Guys stick around after Keeping Up because my episode of E! True Hollywood Story is on right after! #THS,933,73,2019,62585118,1006,0.0,104
464,The most incredible night! How amazing did my sisters look? #KUWTK https://t.co/738jJX9mrd,1096,56,2019,62585118,1152,0.0,90
465,"Lol so impossible, but worth it! #KUWTK https://t.co/kgUWrateUs",1105,54,2019,62585118,1159,0.0,63
466,"My E! True Hollywood Story, tonight at 10pm after Keeping Up! https://t.co/jeDBZc9AWJ",4185,373,2019,62585118,4558,0.01,85
467,Tonight on #KUWTK! Watch with us at 9pm and then tune in right after for my episode of E! True Hollywood Story at 10pm #THS https://t.co/C42leelOKu,2137,174,2019,62585118,2311,0.0,147
468,Need Halloween costume ideas!!!,5252,469,2019,62585118,5721,0.01,31
469,"The @skims Cotton Collection: My essential underwear and lounge pieces made from ultra soft and breathable cotton, launching this Tuesday October 15 at 9AM PST / 12PM EST. Join the waitlist now to be the first to shop the Cotton Collection before it sells out. https://t.co/tsev4jVMRr",1395,95,2019,62585118,1490,0.0,284
470,"Made for lounging, I’m at home wearing the @skims Cotton Rib Tank ($34) and the Cotton Rib Boxer ($32) in Bone. Shop the Cotton Collection this Tuesday October 15 at 9AM PST / 12PM EST and join the waitlist now to be notified when it drops. https://t.co/oP80luWLD8",1126,69,2019,62585118,1195,0.0,264
471,Met Gala moments! Tonight on Keeping Up! 9/8c on E! @KUWTK https://t.co/Uo93CpyL7E,8616,408,2019,62585118,9024,0.01,82
472,"So excited for the @skims most comfy cotton collection to launch this Tuesday. I’m wearing the @skims Cotton Underwire Bra ($48) in kyanite, coming in 31 band &amp; cup sizes. Shop the Cotton Collection on October 15 at 9AM PST / 12PM EST https://t.co/Qsy51S3rtD https://t.co/kS9zaUPCbk",5689,245,2019,62585118,5934,0.01,286
473,"Mercedes wears the @skims Cotton Plunge Bralette ($36) in Kyanite, coming soon in sizes XXS - 4X. Shop the Cotton Collection on October 15 at 9AM PST / 12PM EST and join the waitlist now to be notified when it drops. https://t.co/ACYuKeEQfq",1524,64,2019,62585118,1588,0.0,240
474,♥️ https://t.co/lRH45f2vf1,3727,161,2019,62585118,3888,0.01,26
475,Today was so good! 🙏🏼🙏🏼🙏🏼 https://t.co/H9HWKNvGHe,2485,129,2019,62585118,2614,0.0,49
476,Yes @TheRealHalim this is so powerful! https://t.co/7rjnlgzf8h,1262,91,2019,62585118,1353,0.0,62
477,"Ashourina wears the @skims Cotton Underwire Bra ($48) in Soot, coming soon in 31 band and cup sizes. Shop the Cotton Collection on October 15 at 9AM PST / 12PM EST and join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/Q680l9pubj",1001,54,2019,62585118,1055,0.0,265
478,"Haley wears the @skims Cotton Triangle Bralette ($32) in Mineral, coming soon in sizes XXS - 4X. Shop the Cotton Collection on October 15 at 9AM PST / 12PM EST and join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/xxuq0lf10H",982,49,2019,62585118,1031,0.0,261
479,🙏🏼 https://t.co/2zn2bvSohH,5880,198,2019,62585118,6078,0.01,26
480,DC Howard University ready #SundayService https://t.co/xuEZBZpca1,78036,6513,2019,62585118,84549,0.14,65
481,💚❤️ https://t.co/w5gXjseEdb,158806,8450,2019,62585118,167256,0.27,27
482,I hate red velvet https://t.co/RrGGkgjtIp,37779,5826,2019,62585118,43605,0.07,41
483,Hmmmm can’t forget about my Haagen Dazs https://t.co/soEUFSXBH8,1627,67,2019,62585118,1694,0.0,63
484,🇦🇲 https://t.co/U9E10i0ok9,8795,431,2019,62585118,9226,0.01,26
485,My baby!!! https://t.co/qmeeN8SUeW,4622,130,2019,62585118,4752,0.01,34
486,💋 https://t.co/ITy5RPYU4O,2744,91,2019,62585118,2835,0.0,25
487,Skinny Cow ice cream sandwiches in the regular vanilla are so bomb OMG! Those could be my fave. And feel healthy,3948,155,2019,62585118,4103,0.01,112
488,What’s your favorite ice cream?,18733,667,2019,62585118,19400,0.03,31
489,So you know Oreos are my favorite thing ever and Oreo shakes. Well Breyers just came out w Oreo ice cream w chocolate chip cookies 🍪 in it and OMG It’s probably my favorite ice cream ever. #NotAnAd just real life. Huge chunks or Oreos and Choc Chip Cookies,9890,338,2019,62585118,10228,0.02,256
490,"The @skims Cotton Rib Brief ($28) in Kyanite, coming soon in sizes XXS - 4X. Shop the Cotton Collection October 15 at 9AM PST / 12PM EST and join the waitlist now to be the first to shop before they sell out.
Photo: #VanessaBeecroft https://t.co/d74wVkqWJN",1151,63,2019,62585118,1214,0.0,257
491,"Breathable and comfortable, the @skims Cotton Collection is your new essential for underwear and lounge. Shop the Cotton Collection October 15 at 9AM PST / 12PM EST and join the waitlist now to shop before it sells out.
Photo: #VanessaBeecroft https://t.co/xzONlpBsol",1331,68,2019,62585118,1399,0.0,268
492,"Arame wears the @skims Plunge Bralette ($36) and the Cotton Rib Brief ($28) in Kyanite, coming soon in sizes XXS - 4X. Shop the Cotton Collection on October 15 at 9AM PST / 12PM EST and join the waitlist now to be notified when it drops.
Photo: #VanessaBeecroft https://t.co/rFKXrBQ5TS",1386,67,2019,62585118,1453,0.0,286
493,🙏🏼🕯 https://t.co/N4eNrIKX0j,131480,8283,2019,62585118,139763,0.22,27
494,"Your new essentials - the @skims Cotton Collection, launching October 15 at 9AM PST / 12PM EST. I’m wearing the Cotton Underwire Bra ($48) and the String Thong ($20) in Bone while at home, available in sizes XXS - 4X. Join the waitlist now at https://t.co/Qsy51S3rtD https://t.co/cukJxMryxp",3939,203,2019,62585118,4142,0.01,290
495,"Thank you Armenia for such a memorable trip. So blessed to have been baptized along with my babies at Mother See of Holy Etchmiadzin, Armenia's main cathedral which is sometimes referred to as the Vatican of the Armenian Apostolic Church. This church was built in 303 AD. https://t.co/bUrzHfyh3p",91942,5620,2019,62585118,97562,0.16,295
496,"I’m wearing the @skims Cotton Rib Tank ($34) and the Cotton Rib Brief ($28) in Mineral, part of the exclusive Cotton Collection dropping October 15 at 9AM PST. Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop the Cotton Collection before it sells out. https://t.co/QgeBHB2U6Y",3341,148,2019,62585118,3489,0.01,299
497,Go to my IG stories now to see all of the styles and colors,3294,123,2019,62585118,3417,0.01,59
498,INTRODUCING THE SKIMS COTTON COLLECTION - LAUNCHING OCT 15 AT 9AM PST /12PM EST. My essential underwear and lounge pieces made from ultra soft cotton are coming soon!Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop the Cotton collection before it sells out https://t.co/XHuUDb2gqH,3429,200,2019,62585118,3629,0.01,304
499,"The @skims Solution Short no. 1 ($42) - available now in select sizes in Clay, Sienna, Umber, Onyx at https://t.co/Qsy51S3rtD. Shop now before they sell out and receive free shipping on all domestic orders over $75. https://t.co/rP4GHWmpHb",1430,66,2019,62585118,1496,0.0,239
500,The @skims Solution Short no. 2 ($42) - available now in all sizes and in all colors at https://t.co/Qsy51S3rtD. Shop now while they are still available and enjoy free shipping on all domestic orders over $75. https://t.co/xUUtC11D1I,1202,58,2019,62585118,1260,0.0,233
501,Absolutely!!!! ♥️🇦🇲💋 https://t.co/BoGAEtMqZ2,31193,978,2019,62585118,32171,0.05,44
502,"The @skims Core Control Thong ($24) - available now in select sizes in Clay, Sienna, Umber, and Onyx at https://t.co/Qsy51Sl2Sd. Shop now before they sell out and receive free shipping on all domestic orders over $75. https://t.co/3EGE2HgQvE",1394,69,2019,62585118,1463,0.0,241
503,❤️ thank you https://t.co/KynixkO4A9,4490,430,2019,62585118,4920,0.01,36
504,Vote for #KUWTK to win the @peopleschoice award for #TheRealityShow!! RT this tweet or go to https://t.co/WVDCgvcRDq to cast your votes! Thank you guys ❤️,1680,306,2019,62585118,1986,0.0,154
505,♥️🇦🇲💋 https://t.co/4HXGtcGiEM,117370,4549,2019,62585118,121919,0.19,29
506,"We still have a variety of @skims sizes and styles still available in Clay, Sienna, Umber, and Onyx at https://t.co/Qsy51S3rtD! Hurry and shop your favorites before they sell out and enjoy free shipping on all domestic orders over $75. https://t.co/QPDvH5iUtR",1783,72,2019,62585118,1855,0.0,259
507,"We just restocked @skims Solutionwear™ in select styles and sizes in CLAY, SIENNA, UMBER, AND ONYX colors. Shop now at https://t.co/Qsy51S3rtD before they sell out and enjoy free domestic shipping on orders over $75. https://t.co/VUcDm4V6sE",2433,126,2019,62585118,2559,0.0,240
508,I’m so excited to launch @kkwbeauty in @ultabeauty on October 20!! I can’t wait to make KKW Beauty more accessible and available for you guys to swatch and find your perfect shades in person. #kkwbeauty https://t.co/CAtG3I6I7h,6039,320,2019,62585118,6359,0.01,226
509,I absolutely LOVE this https://t.co/sBd87Iuc6C,6238,210,2019,62585118,6448,0.01,46
510,Awwww thanks Leslie!!!! https://t.co/WstuNzDUvN,2073,79,2019,62585118,2152,0.0,47
511,I can’t wait for people to hear his story. I’m so happy he’s home 🙏🏼 https://t.co/kF2i6Bc8L4,3052,189,2019,62585118,3241,0.01,92
512,So breathable! That was my goal https://t.co/80FoZoMzfk,1473,55,2019,62585118,1528,0.0,55
513,♥️ https://t.co/cuZnzgZcwi,964,37,2019,62585118,1001,0.0,26
514,"The Sculpting Short Above the Knee ($36) in Onyx. Shop @skims Solutionwear™ TOMORROW in CLAY, SIENNA, UMBER, and ONYX colors only. Join the mailing list now at https://t.co/Qsy51S3rtD to be the first to be notified. https://t.co/DyW0K1312A",1027,57,2019,62585118,1084,0.0,239
515,"Brittney Valles of Guerrilla Tacos wears the Sculpting Bodysuit Mid Thigh ($68) in Umber. Shop @skims Solutionwear™ in CLAY, SIENNA, UMBER, and ONYX colors TOMORROW only at https://t.co/Qsy51S3rtD. #ShowYourSKIMS https://t.co/UAZjXy1vKp",1466,72,2019,62585118,1538,0.0,236
516,Watch the full episode of my E! True Hollywood Story now before it airs this Sunday! https://t.co/MPxj91xfoO https://t.co/x9AoZOsodO,5313,420,2019,62585118,5733,0.01,132
517,"Tatiana wears the @skims Sculpting Bra ($32) in XXS/XS in Clay. Shop the Sculpting Bra in CLAY, SIENNA, UMBER, and ONYX colors OCTOBER 8 only at https://t.co/Qsy51S3rtD https://t.co/rHKhpdRzjV",1265,66,2019,62585118,1331,0.0,192
518,North really outed me 😂 Tonight on #KUWTK @KUWTK @itsjojosiwa https://t.co/y1cFRqSRv7,64514,4527,2019,62585118,69041,0.11,85
519,Almost 3 am in Armenia 🇦🇲 and I can’t sleep I’m so excited to be here and see everyone!,18569,697,2019,62585118,19266,0.03,87
520,Wow OMG https://t.co/grHDnRXAXx,4951,166,2019,62585118,5117,0.01,31
521,"My collab with @kyliejenner for #KKWFRAGRANCE arrives in store at @ultabeauty everywhere TODAY! These colorful lip-shaped fragrances offers notes of red gardenia, italian bergamot and vibrant amber. Reply to let us know which scent is your favorite! 💋 https://t.co/lZptm7MNxE",3522,175,2019,62585118,3697,0.01,275
522,Wow! 🙏🏼 https://t.co/MtdvhJw4jv,9867,607,2019,62585118,10474,0.02,31
523,Squad https://t.co/UKfBUgBmEx,148655,7034,2019,62585118,155689,0.25,29
524,🙏🏼🙏🏼🙏🏼 https://t.co/6gzZ3zGi3w,37005,2453,2019,62585118,39458,0.06,30
525,You guys notice everything!!! https://t.co/kaEDzUFVUc,371819,28560,2019,62585118,400379,0.64,53
